,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week,gameId
547,K.Rudolph,Kyle Rudolph,MIN,TE,6.5,3.1,7.1,28.44,5,11,45.45,55,0,3.9,6.8,-2.9,2016,REG,7,2016102307
548,W.Snead,Willie Snead,NO,WR,6.5,4.2,5.8,22.65,9,11,81.82,87,0,4.2,7.4,-3.2,2016,REG,7,2016102304
549,S.Diggs,Stefon Diggs,MIN,WR,6.5,2.6,14.1,25.78,2,5,40,18,0,1,2.9,-1.9,2016,REG,7,2016102307
550,X.Grimble,Xavier Grimble,PIT,TE,6.4,1.6,5,7.29,2,5,40,14,0,1.7,3.7,-2,2016,REG,7,2016102311
551,D.Hopkins,DeAndre Hopkins,HOU,WR,6.3,3.5,14.2,45.78,5,12,41.67,36,0,2.2,3,-0.8,2016,REG,7,2016102400
552,T.Williams,Tyrell Williams,LAC,WR,6.3,2.8,15.1,38.33,7,10,70,140,0,8.7,10.4,-1.7,2016,REG,7,2016102309
553,J.Edelman,Julian Edelman,NE,WR,6.3,2.6,4,22.75,9,10,90,60,0,3,4.2,-1.2,2016,REG,7,2016102311
554,D.Inman,Dontrelle Inman,LAC,WR,6.2,2.7,11.3,17.15,3,6,50,58,0,1.7,4.8,-3.1,2016,REG,7,2016102309
555,V.Davis,Vernon Davis,WAS,TE,6.2,2.2,9.8,16.38,6,6,100,77,0,3,4.1,-1,2016,REG,7,2016102302
556,N.Agholor,Nelson Agholor,PHI,WR,6.1,1.7,16.6,47.14,2,6,33.33,10,0,-0.6,0.6,-1.2,2016,REG,7,2016102307
557,R.Shepard,Russell Shepard,TB,WR,6,7.1,14.9,29.84,5,6,83.33,77,1,4.7,4.8,-0.1,2016,REG,7,2016102310
558,G.Barnidge,Gary Barnidge,CLE,TE,5.9,1.2,8.6,36.6,6,7,85.71,66,0,2.1,2.7,-0.6,2016,REG,7,2016102301
559,O.Beckham,Odell Beckham,NYG,WR,5.9,1.7,11.7,44.86,5,9,55.56,49,0,0.9,3.8,-2.9,2016,REG,7,2016102300
560,M.Lee,Marqise Lee,JAX,WR,5.9,2.8,8.3,18.96,7,8,87.5,107,0,9,8.1,1,2016,REG,7,2016102303
561,J.Graham,Jimmy Graham,SEA,TE,5.9,2.7,7.1,26.21,5,10,50,53,0,3.5,4.1,-0.6,2016,REG,7,2016102312
562,D.Adams,Davante Adams,GB,WR,5.9,2.8,10.9,48.84,13,16,81.25,132,2,2,2.8,-0.7,2016,REG,7,2016102000
563,J.Janis,Jeff Janis,GB,WR,5.9,2,3.6,5,2,5,40,9,0,2.4,3.4,-1,2016,REG,7,2016102000
564,M.Goodwin,Marquise Goodwin,BUF,WR,5.8,1.9,18,30.63,4,7,57.14,93,1,6.3,6.8,-0.5,2016,REG,7,2016102305
565,B.Quick,Brian Quick,LA,WR,5.8,2.5,18.8,34.26,4,9,44.44,92,0,2.3,4.6,-2.3,2016,REG,7,2016102300
566,A.Robinson,Allen Robinson,JAX,WR,5.8,1.1,12.5,28.55,2,8,25,9,0,0.2,1.5,-1.3,2016,REG,7,2016102303
567,A.Thielen,Adam Thielen,MIN,WR,5.8,2.6,14.8,27.21,2,5,40,52,0,7.1,9,-1.9,2016,REG,7,2016102307
568,K.Britt,Kenny Britt,LA,WR,5.7,2.7,18.7,30.22,3,8,37.5,43,0,4.4,4.4,0,2016,REG,7,2016102300
569,R.Cobb,Randall Cobb,GB,WR,5.7,3,6.8,28.68,11,15,73.33,95,1,5.2,4.4,0.8,2016,REG,7,2016102000
570,B.LaFell,Brandon LaFell,CIN,WR,5.7,5.5,15.4,20.4,4,5,80,83,1,3.9,5.2,-1.3,2016,REG,7,2016102301
571,J.Crowder,Jamison Crowder,WAS,WR,5.6,4.2,10,25.04,7,9,77.78,108,0,7.4,8,-0.6,2016,REG,7,2016102302
572,L.Kendricks,Lance Kendricks,LA,TE,5.5,1.9,3.4,6.12,7,9,77.78,55,0,3.6,4,-0.4,2016,REG,7,2016102300
573,K.Aiken,Kamar Aiken,BAL,WR,5.4,2.5,15,18.74,3,6,50,55,0,4.7,9.3,-4.5,2016,REG,7,2016102306
574,J.Kerley,Jeremy Kerley,SF,WR,5.4,3.9,5.9,10.22,2,5,40,15,0,2.6,3.8,-1.2,2016,REG,7,2016102310
575,E.Sanders,Emmanuel Sanders,DEN,WR,5.2,1.6,16.2,50.48,4,8,50,86,0,7.3,5.3,2,2016,REG,7,2016102400
576,D.Thomas,Demaryius Thomas,DEN,WR,5.1,2.1,8.3,32.41,6,10,60,40,1,2.6,2.8,-0.1,2016,REG,7,2016102400
577,J.Maclin,Jeremy Maclin,KC,WR,5.1,2,13.9,31.07,4,5,80,40,0,0.8,3.7,-2.9,2016,REG,7,2016102304
578,S.Roberts,Seth Roberts,OAK,WR,5.1,3.2,7.6,31.91,4,9,44.44,42,0,5.2,5.6,-0.5,2016,REG,7,2016102303
579,E.Swoope,Erik Swoope,IND,TE,5,2.2,13,16.3,2,5,40,51,0,9.2,11.2,-2,2016,REG,7,2016102308
580,D.Pitta,Dennis Pitta,BAL,TE,5,2.1,8.4,17.49,4,10,40,40,0,2.6,5.6,-3,2016,REG,7,2016102306
581,T.Hilton,T.Y. Hilton,IND,WR,5,2.5,15,45.01,7,12,58.33,133,1,2.2,4.3,-2.1,2016,REG,7,2016102308
582,D.Heyward-Bey,Darrius Heyward-Bey,PIT,WR,4.9,2.6,10.6,21.43,3,7,42.86,30,1,2.4,2.9,-0.5,2016,REG,7,2016102311
583,M.Evans,Mike Evans,TB,WR,4.8,3.1,14.8,64.47,8,13,61.54,96,2,1.3,1.4,0,2016,REG,7,2016102310
584,A.Gates,Antonio Gates,LAC,TE,4.7,1.8,7.8,19.93,5,10,50,38,0,3,3.6,-0.6,2016,REG,7,2016102309
585,G.Tate,Golden Tate,DET,WR,4.5,2.1,8.2,39.81,6,12,50,93,0,13.2,5.7,7.5,2016,REG,7,2016102302
586,A.Brown,Antonio Brown,PIT,WR,4.5,2.6,11,35.19,7,11,63.64,106,0,5.6,6.1,-0.5,2016,REG,7,2016102311
587,B.Marshall,Brandon Marshall,NYJ,WR,4.4,2.6,12,62.34,3,8,37.5,39,0,-0.2,2.8,-3,2016,REG,7,2016102306
588,C.Hamilton,Cobi Hamilton,PIT,WR,4.3,1.4,15.9,27.6,3,6,50,36,0,0.3,0.9,-0.6,2016,REG,7,2016102311
589,J.Nelson,J.J. Nelson,ARI,WR,4.3,1.7,28.4,37.04,3,7,42.86,84,0,13.4,4.5,8.9,2016,REG,7,2016102312
590,A.Green,A.J. Green,CIN,WR,4.2,2.4,17.8,37.81,8,8,100,169,1,4.1,4.6,-0.5,2016,REG,7,2016102301
591,J.Doyle,Jack Doyle,IND,TE,4.2,2.6,7.6,19.12,9,10,90,78,1,2.7,3.5,-0.7,2016,REG,7,2016102308
592,M.Floyd,Michael Floyd,ARI,WR,4.1,2.7,11.3,14.79,5,7,71.43,65,0,1.7,1.8,-0.1,2016,REG,7,2016102312
593,M.Crabtree,Michael Crabtree,OAK,WR,4,1.2,10.7,54.73,8,11,72.73,96,1,0.5,1.8,-1.3,2016,REG,7,2016102303
594,A.Jeffery,Alshon Jeffery,CHI,WR,3.9,1.7,11.6,43.15,3,11,27.27,33,0,3.6,4.6,-1,2016,REG,7,2016102000
595,A.Cooper,Amari Cooper,OAK,WR,3.6,3.8,3.3,7.6,4,5,80,29,0,6.2,6.1,0.1,2016,REG,7,2016102303
596,P.Garcon,Pierre Garcon,WAS,WR,3.3,3.1,15,20.92,2,5,40,22,0,1.7,3.3,-1.6,2016,REG,7,2016102302
597,M.Jones,Marvin Jones,DET,WR,3.2,1.1,18.3,36.87,4,5,80,94,0,2.2,4.2,-2.1,2016,REG,7,2016102302
598,Z.Miller,Zach Miller,CHI,TE,2.9,2,9.4,16.03,2,5,40,40,0,6.9,5.5,1.4,2016,REG,7,2016102000
599,C.Fiedorowicz,C.J. Fiedorowicz,HOU,TE,2.9,1.4,8.5,15.96,5,7,71.43,35,0,1.1,1,0.1,2016,REG,7,2016102400
600,R.Griffin,Ryan Griffin,HOU,TE,2.6,3.8,4.1,5.52,2,5,40,13,0,2.9,3.9,-1,2016,REG,7,2016102400
601,J.Gresham,Jermaine Gresham,ARI,TE,9.8,2.7,11.9,16.01,3,5,60,32,0,3.3,1.4,1.9,2016,REG,8,2016103009
602,C.Fiedorowicz,C.J. Fiedorowicz,HOU,TE,9.4,2.5,8.3,22.18,5,7,71.43,43,1,3.2,2.5,0.7,2016,REG,8,2016103004
603,T.Ginn,Ted Ginn,CAR,WR,9.1,3.7,8.6,17.14,5,6,83.33,53,0,1.1,1.9,-0.8,2016,REG,8,2016103009
604,J.Nelson,J.J. Nelson,ARI,WR,9,4.9,14,45.2,8,12,66.67,79,2,0.4,1.2,-0.8,2016,REG,8,2016103009
605,P.Dorsett,Phillip Dorsett,IND,WR,8.5,6.4,2.6,3.95,5,5,100,33,0,4.3,6.7,-2.4,2016,REG,8,2016103005
606,T.Williams,Terrance Williams,DAL,WR,8.4,1.6,13.5,19.67,2,7,28.57,25,0,4.8,4.2,0.6,2016,REG,8,2016103010
607,T.Eifert,Tyler Eifert,CIN,TE,8.3,2.8,8.3,21.26,9,12,75,102,1,5.7,6.4,-0.7,2016,REG,8,2016103000
608,J.Graham,Jimmy Graham,SEA,TE,8.2,1.1,8.1,15.84,3,5,60,34,0,1.8,3.4,-1.6,2016,REG,8,2016103006
609,E.Ebron,Eric Ebron,DET,TE,8,2.8,7.4,30.48,7,10,70,79,0,2.9,5.5,-2.7,2016,REG,8,2016103004
610,M.Bennett,Martellus Bennett,NE,TE,7.5,3,3.1,4.69,4,5,80,35,0,6.2,5.8,0.4,2016,REG,8,2016103002
611,T.Hilton,T.Y. Hilton,IND,WR,7.5,2.4,15.9,28.33,1,6,16.67,20,0,1.1,3.1,-2,2016,REG,8,2016103005
612,V.Davis,Vernon Davis,WAS,TE,7.4,1.7,9.9,9.74,5,5,100,93,0,8.7,7.4,1.3,2016,REG,8,2016103000
613,G.Tate,Golden Tate,DET,WR,7.4,2,2.9,10.79,7,9,77.78,42,0,3.2,5,-1.8,2016,REG,8,2016103004
614,D.Bryant,Dez Bryant,DAL,WR,7.4,1.8,18.9,55.07,4,14,28.57,113,1,4.7,4.9,-0.2,2016,REG,8,2016103010
615,T.Benjamin,Travis Benjamin,LAC,WR,7.3,3.3,14.6,36.38,3,9,33.33,44,1,1.2,3.3,-2.1,2016,REG,8,2016103008
616,R.Louis,Ricardo Louis,CLE,WR,7.2,2,6.8,10.04,2,7,28.57,32,0,8.7,6.6,2.2,2016,REG,8,2016103003
617,T.Kelce,Travis Kelce,KC,TE,7.1,3,11.9,29.66,7,10,70,101,1,8,8.7,-0.7,2016,REG,8,2016103005
618,C.Beasley,Cole Beasley,DAL,WR,7.1,2.9,9.7,14.13,4,7,57.14,53,0,1.7,2.3,-0.6,2016,REG,8,2016103010
619,T.Hill,Tyreek Hill,KC,WR,7,4.3,11,16.4,5,6,83.33,98,1,7.2,7.2,-0.1,2016,REG,8,2016103005
620,A.Gates,Antonio Gates,LAC,TE,7,2.3,9,22.59,4,9,44.44,33,1,1.5,3.3,-1.8,2016,REG,8,2016103008
621,K.Wright,Kendall Wright,TEN,WR,7,3.1,16.2,44.41,4,5,80,84,1,5.2,2.5,2.8,2016,REG,8,2016102700
622,J.Kearse,Jermaine Kearse,SEA,WR,7,2.3,14.8,40.35,4,7,57.14,57,0,1.1,3.5,-2.4,2016,REG,8,2016103006
623,M.Evans,Mike Evans,TB,WR,7,1.9,17.5,48.1,4,11,36.36,50,0,0.4,1.4,-1,2016,REG,8,2016103007
624,J.Matthews,Jordan Matthews,PHI,WR,6.9,3.1,6.8,45.12,11,15,73.33,65,1,1.9,4,-2.1,2016,REG,8,2016103010
625,J.Edelman,Julian Edelman,NE,WR,6.7,3.2,15,36.42,4,8,50,37,1,5.8,5,0.8,2016,REG,8,2016103002
626,C.Brown,Corey Brown,CAR,WR,6.6,2.7,6.5,10.78,1,5,20,3,0,6.4,7.2,-0.8,2016,REG,8,2016103009
627,A.Hurns,Allen Hurns,JAX,WR,6.5,2.1,9.3,22.79,7,11,63.64,98,1,5,4.9,0.1,2016,REG,8,2016102700
628,L.Fitzgerald,Larry Fitzgerald,ARI,WR,6.4,3.1,5.2,15.44,10,11,90.91,74,0,2.7,3.1,-0.4,2016,REG,8,2016103009
629,M.Crabtree,Michael Crabtree,OAK,WR,6.3,2.4,12.1,37.37,8,16,50,108,0,8.2,3.7,4.4,2016,REG,8,2016103007
630,D.Jackson,DeSean Jackson,WAS,WR,6.2,1.6,16.7,22.93,3,7,42.86,48,0,1.5,2.7,-1.3,2016,REG,8,2016103000
631,C.Brate,Cameron Brate,TB,TE,6.2,1,10,12.43,3,5,60,22,1,0.4,1.2,-0.8,2016,REG,8,2016103007
632,J.Reed,Jordan Reed,WAS,TE,6.2,3,7.1,18.19,9,13,69.23,99,1,5.9,4.9,1,2016,REG,8,2016103000
633,D.Adams,Davante Adams,GB,WR,6.1,4.2,4.9,22.03,12,14,85.71,74,0,5.1,5.7,-0.6,2016,REG,8,2016103001
634,J.Crowder,Jamison Crowder,WAS,WR,6,4.5,7.5,19.11,9,13,69.23,107,1,7.4,7.2,0.3,2016,REG,8,2016103000
635,D.Moncrief,Donte Moncrief,IND,WR,5.9,2.1,9.4,25.3,4,9,44.44,41,1,2.9,3.4,-0.5,2016,REG,8,2016103005
636,R.Woods,Robert Woods,BUF,WR,5.8,3.4,14,19.33,4,7,57.14,50,0,0.2,3.1,-2.9,2016,REG,8,2016103002
637,D.Inman,Dontrelle Inman,LAC,WR,5.8,2.9,12,23.4,4,7,57.14,72,0,2.3,5.5,-3.1,2016,REG,8,2016103008
638,A.Thielen,Adam Thielen,MIN,WR,5.8,2.3,14.5,26.11,3,5,60,40,0,3,4.2,-1.3,2016,REG,8,2016103100
639,A.Jeffery,Alshon Jeffery,CHI,WR,5.7,1.9,14.3,32.73,4,8,50,63,1,3.6,4.1,-0.5,2016,REG,8,2016103100
640,T.Boyd,Tyler Boyd,CIN,WR,5.7,2.5,5.7,8.53,5,7,71.43,38,0,4.2,6.6,-2.5,2016,REG,8,2016103000
641,T.Pryor,Terrelle Pryor,CLE,WR,5.6,2,18.7,47.23,6,12,50,101,0,4.3,3,1.3,2016,REG,8,2016103003
642,B.Cooks,Brandin Cooks,NO,WR,5.5,2.5,15.1,36.37,4,6,66.67,44,1,4.4,2.9,1.5,2016,REG,8,2016103006
643,S.Roberts,Seth Roberts,OAK,WR,5.5,1.5,13.6,18.39,3,7,42.86,69,1,10.7,5,5.7,2016,REG,8,2016103007
644,A.Cooper,Amari Cooper,OAK,WR,5.5,3.6,10.7,30.97,12,15,80,173,1,5.3,5.5,-0.1,2016,REG,8,2016103007
645,C.Conley,Chris Conley,KC,WR,5.4,5.4,8.9,11.07,3,5,60,59,0,11,15.1,-4.1,2016,REG,8,2016103005
646,T.Williams,Tyrell Williams,LAC,WR,5.3,3.8,5.4,9.05,1,6,16.67,4,0,2.4,11.4,-9.1,2016,REG,8,2016103008
647,W.Snead,Willie Snead,NO,WR,5.3,2.9,4.4,14.01,6,8,75,56,0,6.6,6,0.6,2016,REG,8,2016103006
648,D.Green-Beckham,Dorial Green-Beckham,PHI,WR,5.2,1.8,9,35.78,5,9,55.56,55,0,2.1,4.7,-2.5,2016,REG,8,2016103010
649,M.Sanu,Mohamed Sanu,ATL,WR,5.2,4,5.8,26.49,9,10,90,84,1,4.3,4.8,-0.5,2016,REG,8,2016103001
650,D.Baldwin,Doug Baldwin,SEA,WR,5.2,2.7,8,18.72,4,6,66.67,51,0,7.1,5.1,2.1,2016,REG,8,2016103006
651,J.Maclin,Jeremy Maclin,KC,WR,5.1,1.8,15.2,37.85,3,10,30,43,1,11.4,4.2,7.2,2016,REG,8,2016103005
652,Z.Miller,Zach Miller,CHI,TE,5,3.6,7.4,21.05,7,10,70,88,0,6.8,7.3,-0.5,2016,REG,8,2016103100
653,E.Sanders,Emmanuel Sanders,DEN,WR,5,2.4,15.1,39.29,4,10,40,68,0,2.2,2.9,-0.7,2016,REG,8,2016103008
654,K.Benjamin,Kelvin Benjamin,CAR,WR,5,1.4,19.6,32.62,2,5,40,73,0,18.4,10.6,7.8,2016,REG,8,2016103009
655,J.Nelson,Jordy Nelson,GB,WR,4.9,2.6,15.3,44.35,4,9,44.44,94,1,6.7,9.4,-2.6,2016,REG,8,2016103001
656,R.Anderson,Robby Anderson,NYJ,WR,4.9,1.1,15.2,23.66,3,6,50,31,0,1.5,1.7,-0.2,2016,REG,8,2016103003
657,C.Clay,Charles Clay,BUF,TE,4.9,2.4,13.2,15.66,2,6,33.33,6,0,3.2,5.7,-2.6,2016,REG,8,2016103002
658,M.Jones,Marvin Jones,DET,WR,4.8,1.7,13.7,39.12,3,7,42.86,33,0,1,0.7,0.3,2016,REG,8,2016103004
659,D.Hopkins,DeAndre Hopkins,HOU,WR,4.6,1.3,12.7,33.8,4,7,57.14,44,0,2.6,3.7,-1,2016,REG,8,2016103004
660,S.Diggs,Stefon Diggs,MIN,WR,4.5,2.2,12.7,59.55,8,13,61.54,76,1,1.1,1.2,-0.1,2016,REG,8,2016103100
661,J.Thomas,Julius Thomas,JAX,TE,4.5,2,5.6,7.46,3,6,50,28,1,1.8,2.2,-0.5,2016,REG,8,2016102700
662,A.Robinson,Allen Robinson,JAX,WR,4.3,1.8,12.5,41.96,6,15,40,70,0,1.8,2.5,-0.8,2016,REG,8,2016102700
663,K.Rudolph,Kyle Rudolph,MIN,TE,4.3,2,4.6,9.87,5,6,83.33,31,0,3.5,4.1,-0.7,2016,REG,8,2016103100
664,Q.Enunwa,Quincy Enunwa,NYJ,WR,4.3,2.5,12.9,36.88,4,11,36.36,93,1,10.7,12,-1.3,2016,REG,8,2016103003
665,A.Hooper,Austin Hooper,ATL,TE,4.3,4.3,4.1,9.49,5,5,100,41,0,4.1,5.2,-1.1,2016,REG,8,2016103001
666,R.Gronkowski,Rob Gronkowski,NE,TE,4.3,2,15.3,32.5,5,7,71.43,109,1,10.8,7.1,3.8,2016,REG,8,2016103002
667,G.Barnidge,Gary Barnidge,CLE,TE,4.1,1.8,9.7,14.31,3,7,42.86,42,0,3.6,6.5,-3,2016,REG,8,2016103003
668,A.Hawkins,Andrew Hawkins,CLE,WR,4.1,2.2,9,17.09,5,9,55.56,31,2,1.1,1.3,-0.1,2016,REG,8,2016103003
669,M.Lewis,Marcedes Lewis,JAX,TE,4.1,1.3,4.7,6.27,4,6,66.67,23,0,1.5,1.1,0.4,2016,REG,8,2016102700
670,B.Koyack,Ben Koyack,JAX,TE,4,3.1,6.1,6.78,5,5,100,41,0,2.1,2.2,0,2016,REG,8,2016102700
671,P.Garcon,Pierre Garcon,WAS,WR,3.9,2.6,12.4,17.09,6,7,85.71,67,0,2.8,1.7,1.1,2016,REG,8,2016103000
672,W.Powell,Walt Powell,BUF,WR,3.9,1.4,21.1,33.3,3,8,37.5,59,0,3.9,4.8,-1,2016,REG,8,2016103002
673,D.Thomas,Demaryius Thomas,DEN,WR,3.8,1.6,15.6,40.49,5,10,50,79,0,1.7,2.4,-0.7,2016,REG,8,2016103008
674,M.Thomas,Michael Thomas,NO,WR,3.7,2.3,6,14.52,6,6,100,63,0,4.5,3.3,1.2,2016,REG,8,2016103006
675,D.Walker,Delanie Walker,TEN,TE,3.7,1.8,10.5,28.93,4,5,80,75,0,6.7,5.7,1,2016,REG,8,2016102700
676,V.Green,Virgil Green,DEN,TE,3.7,3.3,7.3,11.41,4,6,66.67,55,0,7.5,8.2,-0.6,2016,REG,8,2016103008
677,J.Hunter,Justin Hunter,BUF,WR,3.2,1.5,16.7,16.5,1,5,20,7,0,-1.5,0.1,-1.5,2016,REG,8,2016103002
678,B.Marshall,Brandon Marshall,NYJ,WR,3,2.5,16.6,38.78,4,9,44.44,68,0,5,7,-2,2016,REG,8,2016103003
679,A.Green,A.J. Green,CIN,WR,2.7,1.7,16.8,64.69,9,18,50,121,0,2.3,3.3,-1,2016,REG,8,2016103000
680,J.Jones,Julio Jones,ATL,WR,2.3,1.6,10.8,24.88,3,5,60,29,0,6,4.3,1.7,2016,REG,8,2016103001
681,C.Beasley,Cole Beasley,DAL,WR,8.7,4.3,6.6,15.01,6,6,100,56,1,3.3,5.4,-2.1,2016,REG,9,2016110602
682,C.Fleener,Coby Fleener,NO,TE,8.7,2,7,12.45,3,6,50,42,0,5.3,4.3,1,2016,REG,9,2016110608
683,A.Humphries,Adam Humphries,TB,WR,8.7,3.2,6.7,10.87,5,7,71.43,46,1,4.6,3.2,1.4,2016,REG,9,2016110300
684,C.Patterson,Cordarrelle Patterson,MIN,WR,8.4,4,6.7,23.02,6,8,75,45,0,7.1,7.7,-0.6,2016,REG,9,2016110605
685,K.Britt,Kenny Britt,LA,WR,8.3,2.7,9.6,14.03,4,6,66.67,49,1,3.6,2.9,0.7,2016,REG,9,2016110607
686,T.Gabriel,Taylor Gabriel,ATL,WR,8.3,3.7,7.2,8.86,5,5,100,52,0,3.2,7.8,-4.6,2016,REG,9,2016110300
687,B.Quick,Brian Quick,LA,WR,8,3.5,18.7,27.43,4,6,66.67,48,0,3.3,3.8,-0.5,2016,REG,9,2016110607
688,J.Nelson,Jordy Nelson,GB,WR,7.7,3.2,16.5,40.86,7,13,53.85,94,1,5.1,4.9,0.2,2016,REG,9,2016110609
689,E.Rogers,Eli Rogers,PIT,WR,7.5,2.9,14.1,24.33,6,10,60,103,0,4.4,7.2,-2.8,2016,REG,9,2016110601
690,T.Sharpe,Tajae Sharpe,TEN,WR,7.5,2.3,18.6,30.43,4,8,50,58,0,2,3,-1,2016,REG,9,2016110610
691,J.Kerley,Jeremy Kerley,SF,WR,7.4,3.4,5.6,12.73,3,6,50,22,0,2.7,8.1,-5.5,2016,REG,9,2016110608
692,D.Walker,Delanie Walker,TEN,TE,7.3,1.9,9.5,17.52,5,9,55.56,42,1,1.6,3,-1.4,2016,REG,9,2016110610
693,S.Smith,Steve Smith,BAL,WR,7.2,2.8,6.5,20.18,4,7,57.14,47,0,6.9,2.8,4,2016,REG,9,2016110601
694,S.Diggs,Stefon Diggs,MIN,WR,7.2,3.2,3,18.3,13,14,92.86,73,0,2.4,3.1,-0.8,2016,REG,9,2016110605
695,T.Ginn,Ted Ginn,CAR,WR,7.1,4.4,5.9,13.68,5,7,71.43,40,0,4.4,5,-0.6,2016,REG,9,2016110607
696,R.Woods,Robert Woods,BUF,WR,7,4.4,15.9,60.11,10,13,76.92,162,0,3.4,2.6,0.8,2016,REG,9,2016110700
697,T.Hill,Tyreek Hill,KC,WR,7,3.2,3.1,6.17,3,5,60,11,0,3.6,5.6,-2,2016,REG,9,2016110603
698,R.Rodgers,Richard Rodgers,GB,TE,7,2.5,9.5,18.07,6,10,60,64,0,2.1,3.6,-1.5,2016,REG,9,2016110609
699,G.Olsen,Greg Olsen,CAR,TE,6.9,2.4,10.2,23.7,5,7,71.43,52,1,0.2,1.4,-1.2,2016,REG,9,2016110607
700,J.Jones,Julio Jones,ATL,WR,6.8,2.3,12.3,33.38,8,11,72.73,111,1,3.1,4,-0.8,2016,REG,9,2016110300
701,G.Tate,Golden Tate,DET,WR,6.8,2.9,3.7,16.18,11,12,91.67,79,1,3.9,3.5,0.4,2016,REG,9,2016110605
702,N.Agholor,Nelson Agholor,PHI,WR,6.8,3.2,6.1,7.83,4,7,57.14,41,0,6.7,4.5,2.1,2016,REG,9,2016110606
703,K.Benjamin,Kelvin Benjamin,CAR,WR,6.7,2.8,12.1,28.08,5,7,71.43,76,0,4.1,3.4,0.7,2016,REG,9,2016110607
704,A.Wilson,Albert Wilson,KC,WR,6.7,2.9,18.1,56.78,3,8,37.5,42,1,4.2,5.6,-1.4,2016,REG,9,2016110603
705,E.Sanders,Emmanuel Sanders,DEN,WR,6.7,2.3,15.3,42.67,5,11,45.45,47,0,1.8,2.3,-0.5,2016,REG,9,2016110600
706,W.Tye,Will Tye,NYG,TE,6.6,4.3,3.3,6.7,4,7,57.14,33,0,5.3,4.2,1.1,2016,REG,9,2016110606
707,S.Shepard,Sterling Shepard,NYG,WR,6.5,3.1,14.4,25.51,3,6,50,50,1,2.6,4.2,-1.6,2016,REG,9,2016110606
708,Z.Ertz,Zach Ertz,PHI,TE,6.5,4.1,8.4,12.4,8,8,100,97,0,3.7,3.9,-0.2,2016,REG,9,2016110606
709,D.Baldwin,Doug Baldwin,SEA,WR,6.3,3,9.2,18.62,6,6,100,89,0,5.7,6.7,-1,2016,REG,9,2016110700
710,Q.Patton,Quinton Patton,SF,WR,6.1,4.2,11.4,39.15,6,9,66.67,106,0,9.8,7.6,2.3,2016,REG,9,2016110608
711,E.Ebron,Eric Ebron,DET,TE,6,2.7,7.3,20.98,7,8,87.5,92,0,6.6,4.9,1.8,2016,REG,9,2016110605
712,R.Matthews,Rishard Matthews,TEN,WR,5.9,2,16.8,34.45,6,10,60,63,2,2,1.6,0.4,2016,REG,9,2016110610
713,A.Gates,Antonio Gates,LAC,TE,5.9,2.5,9,39.29,5,9,55.56,75,1,6.6,6.7,0,2016,REG,9,2016110610
714,L.Kendricks,Lance Kendricks,LA,TE,5.9,3.2,4.8,14.07,7,12,58.33,90,0,7.2,5.4,1.9,2016,REG,9,2016110607
715,M.Sanu,Mohamed Sanu,ATL,WR,5.8,2.1,15.4,26.68,5,7,71.43,74,0,4.7,5.1,-0.3,2016,REG,9,2016110300
716,A.Hooper,Austin Hooper,ATL,TE,5.8,1.7,11.1,16.48,3,6,50,46,1,4.8,6.3,-1.5,2016,REG,9,2016110300
717,V.McDonald,Vance McDonald,SF,TE,5.8,2.2,7.3,16.56,3,6,50,84,1,22.7,6.2,16.5,2016,REG,9,2016110608
718,B.Cooks,Brandin Cooks,NO,WR,5.8,3.1,15.8,28.29,5,6,83.33,66,0,0.6,3.6,-3,2016,REG,9,2016110608
719,M.Crabtree,Michael Crabtree,OAK,WR,5.8,2.5,18.4,39.66,2,6,33.33,27,0,0.3,-0.5,0.8,2016,REG,9,2016110600
720,C.Brate,Cameron Brate,TB,TE,5.4,3.1,7.7,10.64,5,6,83.33,43,1,2.3,3.2,-0.9,2016,REG,9,2016110300
721,M.Jones,Marvin Jones,DET,WR,5.4,2.1,24.7,44.47,1,5,20,5,0,4.5,5.3,-0.8,2016,REG,9,2016110605
722,A.Thielen,Adam Thielen,MIN,WR,5.4,3,9.6,24.99,4,6,66.67,68,0,6.3,5,1.3,2016,REG,9,2016110605
723,D.Funchess,Devin Funchess,CAR,WR,5.4,2.3,17.1,28.37,1,5,20,28,0,16.4,8.6,7.8,2016,REG,9,2016110607
724,D.Moncrief,Donte Moncrief,IND,WR,5.3,2.6,11.5,23.56,3,6,50,55,1,3.9,5.6,-1.7,2016,REG,9,2016110609
725,T.Hilton,T.Y. Hilton,IND,WR,5.2,2.7,8.9,24.22,6,8,75,82,0,3.2,5.5,-2.3,2016,REG,9,2016110609
726,D.Adams,Davante Adams,GB,WR,5.2,3.4,11.8,18.01,4,8,50,41,1,7.1,7.9,-0.9,2016,REG,9,2016110609
727,M.Evans,Mike Evans,TB,WR,5.1,2.4,12.8,50.02,11,17,64.71,150,2,4.5,2.6,1.9,2016,REG,9,2016110300
728,T.Kelce,Travis Kelce,KC,TE,5.1,4.3,7.2,19.8,5,7,71.43,58,0,6.8,11,-4.1,2016,REG,9,2016110603
729,D.Thomas,Demaryius Thomas,DEN,WR,5.1,1.4,8.2,20.86,5,10,50,56,0,0.6,2,-1.5,2016,REG,9,2016110600
