,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week,gameId
912,E.Sanders,Emmanuel Sanders,DEN,WR,4.8,1.9,6,15.19,2,7,28.57,11,0,1.4,3.4,-1.9,2017,REG,13,2017120306
913,J.Maclin,Jeremy Maclin,BAL,WR,4.7,2.2,10.7,28.33,4,8,50,41,0,2.6,4,-1.4,2017,REG,13,2017120301
914,T.Hilton,T.Y. Hilton,IND,WR,4.7,3.6,8.3,23.75,3,6,50,51,1,11.3,4.9,6.4,2017,REG,13,2017120305
915,K.Stills,Kenny Stills,MIA,WR,4.7,2.1,18.5,69.41,5,13,38.46,98,1,1.8,2,-0.2,2017,REG,13,2017120306
916,C.Brate,Cameron Brate,TB,TE,4.6,1.5,12.4,28.71,2,6,33.33,39,2,5.4,2.6,2.8,2017,REG,13,2017120304
917,S.Shepard,Sterling Shepard,NYG,WR,4.6,1.3,7.9,25.33,3,6,50,56,0,11.9,8.3,3.6,2017,REG,13,2017120312
918,T.Kelce,Travis Kelce,KC,TE,4.5,3.7,17.4,34.62,4,8,50,94,2,9.3,8.1,1.3,2017,REG,13,2017120308
919,J.Witten,Jason Witten,DAL,TE,4.5,2.2,7.3,16.56,1,5,20,8,1,,,,2017,REG,13,2017113000
920,J.Reynolds,Josh Reynolds,LA,WR,4.5,1.9,2.2,7.31,2,6,33.33,6,0,0.7,2.2,-1.4,2017,REG,13,2017120311
921,M.Lewis,Marcedes Lewis,JAX,TE,4.4,4.1,4.5,8.17,4,5,80,46,0,7.1,6.7,0.4,2017,REG,13,2017120305
922,J.Gordon,Josh Gordon,CLE,WR,4.3,2,17.4,46.34,4,11,36.36,85,0,8.7,5.4,3.4,2017,REG,13,2017120310
923,M.Jones,Marvin Jones,DET,WR,4.1,2.2,21.4,56.35,4,8,50,90,0,2.4,4.3,-1.8,2017,REG,13,2017120301
924,S.Anderson,Stephen Anderson,HOU,TE,4,2,10.3,32,5,12,41.67,79,1,3.3,4.8,-1.5,2017,REG,13,2017120309
925,D.Moncrief,Donte Moncrief,IND,WR,3.9,1.5,10.4,39.62,5,8,62.5,37,0,0.6,0.9,-0.3,2017,REG,13,2017120305
926,J.Holton,Johnny Holton,OAK,WR,3.9,1.4,11.4,28.01,3,7,42.86,39,1,4.6,5.1,-0.5,2017,REG,13,2017120312
927,Z.Jones,Zay Jones,BUF,WR,3.8,0.7,8.5,21.38,2,7,28.57,22,0,2.7,3.1,-0.4,2017,REG,13,2017120302
928,D.Thompson,Deonte Thompson,BUF,WR,3.8,1.5,16.1,46.49,2,8,25,21,0,1.9,3.6,-1.7,2017,REG,13,2017120302
929,D.Hopkins,DeAndre Hopkins,HOU,WR,3.7,1.7,10.8,39.21,8,14,57.14,80,0,3.2,2.3,0.9,2017,REG,13,2017120309
930,A.Jeffery,Alshon Jeffery,PHI,WR,3.3,1,10.9,12.59,4,6,66.67,61,0,2.1,1.9,0.2,2017,REG,13,2017120313
931,A.Brown,Antonio Brown,PIT,WR,3.2,2.1,13.2,54.4,8,16,50,101,1,3.2,3.1,0.1,2017,REG,13,2017120400
932,J.Cook,Jared Cook,OAK,TE,2.2,2,11.9,20.92,1,5,20,9,0,4.8,3.9,0.9,2017,REG,13,2017120312
933,R.Matthews,Rishard Matthews,TEN,WR,10.1,3.2,9.9,14.58,3,5,60,19,0,0.9,2.2,-1.3,2017,REG,14,2017121008
934,C.Kupp,Cooper Kupp,LA,WR,9.8,2.6,10,37.78,5,7,71.43,118,1,12.6,2.6,10,2017,REG,14,2017121011
935,B.LaFell,Brandon LaFell,CIN,WR,9.2,2.3,9,15.16,3,6,50,24,1,0.7,1.1,-0.4,2017,REG,14,2017121002
936,E.Engram,Evan Engram,NYG,TE,8.9,4.7,6.8,17.3,4,7,57.14,54,0,6,10.9,-4.9,2017,REG,14,2017121012
937,J.Nelson,Jordy Nelson,GB,WR,8.8,3.4,4,9.32,4,5,80,33,0,4.5,4.9,-0.4,2017,REG,14,2017121003
938,D.Allen,Dwayne Allen,NE,TE,8.7,4.3,3.3,4.4,2,5,40,9,0,3.7,3.2,0.5,2017,REG,14,2017121100
939,D.Jackson,DeSean Jackson,TB,WR,8.7,3.6,14,32.38,4,7,57.14,41,0,2.6,4.6,-2.1,2017,REG,14,2017121007
940,S.Diggs,Stefon Diggs,MIN,WR,8.4,3.6,7.2,21.13,6,10,60,64,0,4.3,2.7,1.6,2017,REG,14,2017121001
941,E.Ebron,Eric Ebron,DET,TE,8.4,4.1,5.7,26.07,10,11,90.91,94,0,4.4,4.8,-0.5,2017,REG,14,2017121007
942,R.Lewis,Roger Lewis,NYG,WR,8.2,2.9,10.8,43.37,7,11,63.64,46,0,2.5,3.5,-1,2017,REG,14,2017121012
943,C.Davis,Corey Davis,TEN,WR,8.1,1.9,16.5,29.25,3,6,50,29,0,1.2,4.4,-3.2,2017,REG,14,2017121008
944,T.Smith,Torrey Smith,PHI,WR,8.1,2.2,8.5,20.48,6,11,54.55,100,0,7.5,7.4,0.1,2017,REG,14,2017121011
945,J.Cook,Jared Cook,OAK,TE,8,2.7,9.4,15.59,5,6,83.33,75,1,4.3,3.9,0.4,2017,REG,14,2017121006
946,S.Watkins,Sammy Watkins,LA,WR,8,2.6,12.4,46.97,3,7,42.86,21,1,5.8,6.3,-0.6,2017,REG,14,2017121011
947,K.Wright,Kendall Wright,CHI,WR,7.9,3.1,7.2,32.79,10,11,90.91,107,0,3.1,4.4,-1.3,2017,REG,14,2017121002
948,T.Hill,Tyreek Hill,KC,WR,7.9,3,12.4,25.46,4,6,66.67,75,0,2.2,4,-1.9,2017,REG,14,2017121006
949,C.Godwin,Chris Godwin,TB,WR,7.7,3.3,9.4,18.59,5,6,83.33,68,0,4.3,2.9,1.4,2017,REG,14,2017121007
950,T.Lockett,Tyler Lockett,SEA,WR,7.6,3.1,15,16.64,4,5,80,90,1,8.7,9.1,-0.4,2017,REG,14,2017121005
951,R.Anderson,Robby Anderson,NYJ,WR,7.3,4.3,10,37.43,3,6,50,27,0,4.6,5.4,-0.8,2017,REG,14,2017121009
952,A.Wilson,Albert Wilson,KC,WR,7.1,2.1,11.2,26.81,5,7,71.43,72,0,5.9,6,0,2017,REG,14,2017121006
953,J.James,Jesse James,PIT,TE,7,3.5,5.3,12.17,10,12,83.33,97,0,4.4,4.3,0.1,2017,REG,14,2017121013
954,N.Agholor,Nelson Agholor,PHI,WR,7,2.7,3.9,9.47,8,11,72.73,64,0,4.8,5,-0.2,2017,REG,14,2017121011
955,R.Cobb,Randall Cobb,GB,WR,6.9,4.9,-0.1,-0.28,8,8,100,39,0,5,5.8,-0.8,2017,REG,14,2017121003
956,W.Fuller,Will Fuller,HOU,WR,6.9,3.2,15.3,15.99,3,5,60,26,0,2.4,5.4,-3,2017,REG,14,2017121004
957,P.Richardson,Paul Richardson,SEA,WR,6.9,2.6,19.3,29.86,3,7,42.86,72,1,6.7,4.9,1.8,2017,REG,14,2017121005
958,T.Kelce,Travis Kelce,KC,TE,6.9,2.5,8.1,36.19,7,13,53.85,74,0,6.5,4.8,1.7,2017,REG,14,2017121006
959,D.Byrd,Damiere Byrd,CAR,WR,6.9,2.3,3.2,7.13,5,5,100,37,0,4.2,2.8,1.3,2017,REG,14,2017121001
960,G.Tate,Golden Tate,DET,WR,6.6,3.3,4.7,17.56,8,9,88.89,85,1,7.1,5.5,1.6,2017,REG,14,2017121007
961,S.Anderson,Stephen Anderson,HOU,TE,6.6,1.6,6.4,7.98,2,6,33.33,16,0,2.8,2.4,0.4,2017,REG,14,2017121004
962,A.Jeffery,Alshon Jeffery,PHI,WR,6.5,1.7,15.7,37.82,5,11,45.45,52,1,1.1,1.2,-0.1,2017,REG,14,2017121011
963,J.Crowder,Jamison Crowder,WAS,WR,6.5,2,9.2,19.12,3,6,50,34,0,5.1,5.3,-0.2,2017,REG,14,2017121010
964,D.Adams,Davante Adams,GB,WR,6.4,2.9,7.2,46.75,10,14,71.43,84,2,6.8,4.6,2.1,2017,REG,14,2017121003
965,D.White,DeAndrew White,HOU,WR,6.3,1.8,17.5,21.98,1,6,16.67,24,0,1.4,2.2,-0.8,2017,REG,14,2017121004
966,K.Rudolph,Kyle Rudolph,MIN,TE,6.2,3.5,10.8,15.87,3,5,60,41,1,5.8,5.1,0.7,2017,REG,14,2017121001
967,V.McDonald,Vance McDonald,PIT,TE,6.2,1.9,5.8,6.66,4,6,66.67,52,0,4.8,2.8,2,2017,REG,14,2017121013
968,J.Kearse,Jermaine Kearse,NYJ,WR,6.1,2.1,10.7,40.11,1,6,16.67,4,0,2.6,3.5,-0.9,2017,REG,14,2017121009
969,O.Howard,O.J. Howard,TB,TE,6.1,1.8,11.1,21.98,4,6,66.67,54,1,6.5,5.8,0.6,2017,REG,14,2017121007
970,D.Parker,DeVante Parker,MIA,WR,6,4.6,1.3,2.78,4,6,66.67,40,0,8.8,6,2.7,2017,REG,14,2017121100
971,M.Goodwin,Marquise Goodwin,SF,WR,6,2.3,19.2,55.06,6,12,50,106,0,4.7,2.3,2.5,2017,REG,14,2017121004
972,C.Beasley,Cole Beasley,DAL,WR,5.9,3.3,4.2,10.97,3,5,60,59,0,16.9,3.5,13.5,2017,REG,14,2017121012
973,A.Thielen,Adam Thielen,MIN,WR,5.9,2.1,13.3,46.96,6,12,50,105,1,8.4,3,5.3,2017,REG,14,2017121001
974,E.Decker,Eric Decker,TEN,WR,5.8,2.6,12.7,18.82,3,5,60,56,0,5.7,7.6,-1.9,2017,REG,14,2017121008
975,R.Ellison,Rhett Ellison,NYG,TE,5.6,3.4,5.1,9.28,4,5,80,20,1,2.6,3.1,-0.5,2017,REG,14,2017121012
976,D.Baldwin,Doug Baldwin,SEA,WR,5.6,2.5,32,42.5,3,6,50,78,1,2.4,3.3,-0.9,2017,REG,14,2017121005
977,J.Landry,Jarvis Landry,MIA,WR,5.5,4.1,-0.2,-0.64,8,8,100,46,2,6.2,7.3,-1.2,2017,REG,14,2017121100
978,J.Brown,Jaron Brown,ARI,WR,5.2,2.4,10.8,26.29,2,5,40,15,0,2.5,0.9,1.6,2017,REG,14,2017121008
979,J.Maclin,Jeremy Maclin,BAL,WR,5,2.2,11.4,47.45,3,11,27.27,27,0,1.8,1.2,0.6,2017,REG,14,2017121013
980,M.Crabtree,Michael Crabtree,OAK,WR,5,1.9,7.6,27.08,7,13,53.85,60,0,3.5,3.3,0.2,2017,REG,14,2017121006
981,M.Evans,Mike Evans,TB,WR,5,2.3,10.7,17.57,2,5,40,25,0,4.5,6.5,-2,2017,REG,14,2017121007
982,C.Clay,Charles Clay,BUF,TE,5,2,6.1,19.65,2,5,40,11,0,4.7,8.5,-3.9,2017,REG,14,2017121000
983,T.Williams,Terrance Williams,DAL,WR,4.9,2.3,5,15.87,3,6,50,25,0,4.8,5.4,-0.6,2017,REG,14,2017121012
984,D.Walker,Delanie Walker,TEN,TE,4.8,2.3,8.9,23.71,5,9,55.56,42,0,4.2,3.7,0.4,2017,REG,14,2017121008
985,D.Amendola,Danny Amendola,NE,WR,4.8,2.6,8.9,21.47,6,9,66.67,76,0,4.5,4.4,0.2,2017,REG,14,2017121100
986,D.Thomas,Demaryius Thomas,DEN,WR,4.8,2.5,10.5,46.26,8,12,66.67,93,1,2.8,3.2,-0.4,2017,REG,14,2017121009
987,M.Thomas,Michael Thomas,NO,WR,4.7,3,7.7,64.63,10,14,71.43,117,1,5.2,4,1.2,2017,REG,14,2017120700
988,L.Kendricks,Lance Kendricks,GB,TE,4.7,2.1,5.7,13.38,2,5,40,11,0,2.7,3.1,-0.4,2017,REG,14,2017121003
989,C.Patterson,Cordarrelle Patterson,OAK,WR,4.7,1.2,8.9,14.8,3,6,50,8,0,2.2,1.9,0.3,2017,REG,14,2017121006
990,A.Shaheen,Adam Shaheen,CHI,TE,4.7,3.6,9.1,18.9,4,5,80,44,1,3.7,4.1,-0.4,2017,REG,14,2017121002
991,C.Coleman,Corey Coleman,CLE,WR,4.6,1.5,15.8,30.67,5,6,83.33,62,1,-0.1,1.2,-1.2,2017,REG,14,2017121003
992,A.Green,A.J. Green,CIN,WR,4.6,2,14.9,50.19,5,12,41.67,64,0,3.2,3.6,-0.4,2017,REG,14,2017121002
993,T.Burton,Trey Burton,PHI,TE,4.6,1,13.3,17.39,5,6,83.33,71,2,1,1.3,-0.3,2017,REG,14,2017121011
994,M.Sanu,Mohamed Sanu,ATL,WR,4.5,3.7,6.9,21.49,6,8,75,83,1,7,5.7,1.3,2017,REG,14,2017120700
995,D.Funchess,Devin Funchess,CAR,WR,4.4,1.8,19.7,60.64,3,7,42.86,59,1,1.9,2.2,-0.3,2017,REG,14,2017121001
996,C.Hogan,Chris Hogan,NE,WR,4.2,0.8,22.1,29.59,1,5,20,1,0,-0.3,0.1,-0.4,2017,REG,14,2017121100
997,D.Hopkins,DeAndre Hopkins,HOU,WR,4.2,2,15.8,52.96,11,16,68.75,149,2,1.6,1.7,-0.1,2017,REG,14,2017121004
998,L.Fitzgerald,Larry Fitzgerald,ARI,WR,4.1,2.1,10.5,35.93,5,7,71.43,44,0,2.5,3.6,-1.2,2017,REG,14,2017121008
999,J.Gordon,Josh Gordon,CLE,WR,4,2.3,23.8,46.32,3,6,50,69,1,6.1,7.9,-1.8,2017,REG,14,2017121003
1000,M.Wallace,Mike Wallace,BAL,WR,4,3.7,18.9,35.99,3,5,60,72,0,6,4.9,1.1,2017,REG,14,2017121013
1001,M.Bryant,Martavis Bryant,PIT,WR,4,3,11.2,21.28,6,10,60,33,0,1.1,4.7,-3.6,2017,REG,14,2017121013
1002,D.Westbrook,Dede Westbrook,JAX,WR,3.9,1.6,10.8,42.33,5,8,62.5,81,1,2.9,3.2,-0.2,2017,REG,14,2017121005
1003,K.Benjamin,Kelvin Benjamin,BUF,WR,3.9,1.1,11.5,59.04,3,8,37.5,38,1,1.4,1.7,-0.3,2017,REG,14,2017121000
1004,B.Cooks,Brandin Cooks,NE,WR,3.7,1.6,23,43.06,1,7,14.29,38,0,2.5,4.3,-1.9,2017,REG,14,2017121100
1005,A.Brown,Antonio Brown,PIT,WR,3.7,2.4,12.4,42.44,11,18,61.11,213,0,7.2,6.4,0.8,2017,REG,14,2017121013
1006,J.Jones,Julio Jones,ATL,WR,3.6,2.1,13.2,56.3,5,11,45.45,98,0,9.8,4.6,5.2,2017,REG,14,2017120700
1007,E.Rogers,Eli Rogers,PIT,WR,3.5,2.9,7,6.68,3,5,60,33,0,2.9,3.2,-0.3,2017,REG,14,2017121013
1008,H.Henry,Hunter Henry,LAC,TE,3.4,1.4,10.3,20.29,4,6,66.67,50,1,2.9,2.8,0.1,2017,REG,14,2017121010
1009,V.Davis,Vernon Davis,WAS,TE,3.4,2.2,18.1,43.86,2,7,28.57,26,1,0.6,1.3,-0.7,2017,REG,14,2017121010
1010,J.Doctson,Josh Doctson,WAS,WR,3.3,2.8,13.2,27.41,3,6,50,34,0,4,3,1.1,2017,REG,14,2017121010
1011,M.Lee,Marqise Lee,JAX,WR,3.1,2.5,8.1,23.93,5,6,83.33,65,0,4.2,6,-1.8,2017,REG,14,2017121005
1012,D.Bryant,Dez Bryant,DAL,WR,2.7,2.5,11.6,30.6,3,5,60,73,1,15.7,2.7,13,2017,REG,14,2017121012
1013,K.Allen,Keenan Allen,LAC,WR,2,2.5,12.7,33.44,6,8,75,111,0,3.7,3.9,-0.2,2017,REG,14,2017121010
1014,P.Richardson,Paul Richardson,SEA,WR,10,2.5,19.8,38.73,2,7,28.57,18,0,2.3,2.9,-0.6,2017,REG,15,2017121708
1015,M.Wallace,Mike Wallace,BAL,WR,9.3,2.6,10.6,39.45,6,10,60,89,0,1.9,2.6,-0.6,2017,REG,15,2017121702
1016,D.Adams,Davante Adams,GB,WR,8.7,3.4,12.3,22.88,5,7,71.43,57,1,5.2,5.3,-0.1,2017,REG,15,2017121701
1017,G.Allison,Geronimo Allison,GB,WR,8.3,4.1,2.6,5.55,5,8,62.5,33,0,4.8,5.5,-0.7,2017,REG,15,2017121701
1018,R.Anderson,Robby Anderson,NYJ,WR,8.1,4.2,6.4,32.25,5,12,41.67,40,0,4.7,4.8,-0.1,2017,REG,15,2017121705
1019,J.Bellamy,Josh Bellamy,CHI,WR,7.7,2.4,12.2,28.12,5,7,71.43,70,0,1.6,1.1,0.5,2017,REG,15,2017121600
1020,E.Sanders,Emmanuel Sanders,DEN,WR,7.6,1.9,11.7,33,7,9,77.78,68,0,1.7,2.1,-0.4,2017,REG,15,2017121400
1021,K.Cole,Keelan Cole,JAX,WR,7.4,2.9,12.1,71.25,7,9,77.78,186,1,15,11,4.1,2017,REG,15,2017121703
1022,E.Ebron,Eric Ebron,DET,TE,7.4,3,5.1,18.28,5,7,71.43,33,1,4.7,6.3,-1.6,2017,REG,15,2017121600
1023,S.Roberts,Seth Roberts,OAK,WR,7.4,2.6,8.6,15.99,3,5,60,52,0,5.3,5.6,-0.3,2017,REG,15,2017121711
1024,C.Beasley,Cole Beasley,DAL,WR,7.4,1.6,15.3,27.73,1,5,20,15,0,-0.7,1.1,-1.8,2017,REG,15,2017121711
1025,T.Kelce,Travis Kelce,KC,TE,7.2,3.3,2.9,20.04,6,7,85.71,46,0,4.9,4.7,0.2,2017,REG,15,2017121601
1026,K.Wright,Kendall Wright,CHI,WR,7.1,3.2,8.4,36.15,7,13,53.85,81,0,3.9,3.5,0.4,2017,REG,15,2017121600
1027,B.LaFell,Brandon LaFell,CIN,WR,7.1,1.3,7.8,26.99,2,6,33.33,53,0,13.7,6.4,7.3,2017,REG,15,2017121704
1028,J.Nelson,Jordy Nelson,GB,WR,7.1,1.4,15.9,25.45,3,6,50,28,0,1.8,2.4,-0.6,2017,REG,15,2017121701
1029,C.Clay,Charles Clay,BUF,TE,7.1,2.6,7,21.9,5,9,55.56,68,0,5.8,4.1,1.6,2017,REG,15,2017121700
1030,T.Williams,Terrance Williams,DAL,WR,7,2.4,12.1,21.87,3,5,60,19,0,0.9,5.7,-4.8,2017,REG,15,2017121711
1031,R.Cobb,Randall Cobb,GB,WR,6.9,3.8,7.6,28.51,7,14,50,84,1,6.4,5,1.4,2017,REG,15,2017121701
1032,K.Golladay,Kenny Golladay,DET,WR,6.9,3,10.5,26.92,4,5,80,29,0,4.3,7.2,-2.9,2017,REG,15,2017121600
1033,L.Fitzgerald,Larry Fitzgerald,ARI,WR,6.8,2.6,6.5,18.22,5,10,50,60,0,5.1,3.7,1.4,2017,REG,15,2017121707
1034,S.Diggs,Stefon Diggs,MIN,WR,6.8,2.3,8,50.19,5,6,83.33,30,1,1.4,2.1,-0.7,2017,REG,15,2017121704
1035,W.Fuller,Will Fuller,HOU,WR,6.7,4.3,5.7,9.39,5,5,100,44,0,3.1,4.7,-1.6,2017,REG,15,2017121703
1036,R.Matthews,Rishard Matthews,TEN,WR,6.6,2.8,12.2,30.09,6,8,75,95,1,4.2,2.5,1.7,2017,REG,15,2017121710
1037,A.Humphries,Adam Humphries,TB,WR,6.6,4.1,7.9,12.22,5,5,100,43,1,2.4,4.1,-1.7,2017,REG,15,2017121800
1038,T.Hilton,T.Y. Hilton,IND,WR,6.6,3,7.8,32.45,5,7,71.43,41,0,1.8,3,-1.2,2017,REG,15,2017121400
1039,R.Seals-Jones,Ricky Seals-Jones,ARI,TE,6.4,1.5,9.8,16.45,2,6,33.33,11,0,2.1,1.7,0.4,2017,REG,15,2017121707
1040,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,6.3,2.7,4.1,10.48,6,6,100,114,0,14.9,9.6,5.3,2017,REG,15,2017121709
1041,C.Brate,Cameron Brate,TB,TE,6.3,0.8,12.3,19.04,4,5,80,49,0,0.2,0.7,-0.4,2017,REG,15,2017121800
1042,J.Jones,Julio Jones,ATL,WR,6.3,3,19.4,48.84,3,8,37.5,54,0,7.6,7.7,-0.1,2017,REG,15,2017121800
1043,M.Crabtree,Michael Crabtree,OAK,WR,6.2,2.2,10,62.84,7,17,41.18,39,2,0.8,1.7,-0.9,2017,REG,15,2017121711
1044,R.Lewis,Roger Lewis,NYG,WR,6.1,1.6,13.4,33.84,4,10,40,74,0,2.7,2.1,0.6,2017,REG,15,2017121706
1045,D.Walker,Delanie Walker,TEN,TE,6.1,3.2,9,27.66,5,10,50,37,1,2.8,2.5,0.3,2017,REG,15,2017121710
1046,E.Engram,Evan Engram,NYG,TE,6.1,2.5,10.2,33.26,8,13,61.54,87,0,4,4.2,-0.1,2017,REG,15,2017121706
1047,T.Hill,Tyreek Hill,KC,WR,6,4.9,8,47.1,5,6,83.33,88,1,8.4,7.7,0.7,2017,REG,15,2017121601
1048,J.Crowder,Jamison Crowder,WAS,WR,5.8,2.3,10.4,37.79,5,7,71.43,55,1,2,2,-0.1,2017,REG,15,2017121707
1049,M.Thomas,Michael Thomas,NO,WR,5.7,3.9,8.2,47.27,9,11,81.82,93,1,5.3,4.9,0.4,2017,REG,15,2017121705
1050,N.Agholor,Nelson Agholor,PHI,WR,5.7,2.1,8.1,20.91,7,9,77.78,59,1,2.3,2.7,-0.3,2017,REG,15,2017121706
1051,E.Decker,Eric Decker,TEN,WR,5.6,1.4,12.3,18.95,5,5,100,63,0,0.3,1.5,-1.2,2017,REG,15,2017121710
1052,J.Witten,Jason Witten,DAL,TE,5.6,4.1,11.3,20.38,4,5,80,47,0,3.3,4.6,-1.2,2017,REG,15,2017121711
1053,J.Kearse,Jermaine Kearse,NYJ,WR,5.6,2.2,7.6,15.83,3,5,60,28,0,2,3.2,-1.2,2017,REG,15,2017121705
1054,T.Williams,Tyrell Williams,LAC,WR,5.6,2.5,20,40.1,3,7,42.86,31,0,9,6.5,2.5,2017,REG,15,2017121601
1055,A.Jeffery,Alshon Jeffery,PHI,WR,5.5,2.7,12.7,36.26,4,10,40,49,1,7.9,3.1,4.8,2017,REG,15,2017121706
1056,J.Mickens,Jaydon Mickens,JAX,WR,5.3,3,7.2,23.62,4,5,80,61,2,7,7.7,-0.6,2017,REG,15,2017121703
1057,J.Landry,Jarvis Landry,MIA,WR,5.3,2.9,7.5,24.69,10,13,76.92,99,0,4.4,3.4,1,2017,REG,15,2017121700
1058,J.Gordon,Josh Gordon,CLE,WR,5.3,2.5,11,43.92,5,10,50,47,0,4,4.5,-0.5,2017,REG,15,2017121702
1059,A.Thielen,Adam Thielen,MIN,WR,5.2,3.2,5.9,30.69,3,5,60,30,0,5.7,5.3,0.4,2017,REG,15,2017121704
1060,T.Taylor,Trent Taylor,SF,WR,5.1,2.5,4.1,5.42,4,5,80,40,0,5.4,4.6,0.8,2017,REG,15,2017121710
1061,K.Stills,Kenny Stills,MIA,WR,5,2.3,21.7,32.92,1,6,16.67,8,0,8.3,6.5,1.8,2017,REG,15,2017121700
1062,K.Allen,Keenan Allen,LAC,WR,4.9,3.4,9.4,21.47,5,8,62.5,54,0,3.8,4.5,-0.8,2017,REG,15,2017121601
1063,G.Tate,Golden Tate,DET,WR,4.9,3.1,0.1,0.34,3,5,60,33,0,10.7,7.9,2.8,2017,REG,15,2017121600
1064,S.Shepard,Sterling Shepard,NYG,WR,4.9,2.5,6.5,26.02,11,16,68.75,139,1,7.3,3.8,3.5,2017,REG,15,2017121706
1065,M.Evans,Mike Evans,TB,WR,4.7,2.5,17.8,44,5,8,62.5,79,1,1.4,2.3,-0.9,2017,REG,15,2017121800
1066,Z.Ertz,Zach Ertz,PHI,TE,4.7,3.5,6.4,16.63,6,9,66.67,56,1,2.2,2.1,0.1,2017,REG,15,2017121706
1067,R.Woods,Robert Woods,LA,WR,4.6,3.1,6.7,40.08,6,7,85.71,45,1,3,2.6,0.4,2017,REG,15,2017121708
1068,G.Olsen,Greg Olsen,CAR,TE,4.6,3.5,9.5,46.95,9,12,75,116,1,4.3,4.3,0.1,2017,REG,15,2017121701
1069,M.Bryant,Martavis Bryant,PIT,WR,4.5,3.1,15.3,39.06,4,6,66.67,59,1,2.7,3,-0.3,2017,REG,15,2017121709
1070,D.Hopkins,DeAndre Hopkins,HOU,WR,4.4,2,19.5,83.19,4,13,30.77,80,1,0.2,1.3,-1.1,2017,REG,15,2017121703
1071,C.Davis,Corey Davis,TEN,WR,4.2,1.5,12.8,19.69,3,5,60,28,0,2.5,2.9,-0.4,2017,REG,15,2017121710
1072,J.Doyle,Jack Doyle,IND,TE,4.1,2,4.3,20.28,7,8,87.5,47,0,2.8,3.2,-0.5,2017,REG,15,2017121400
1073,D.Parker,DeVante Parker,MIA,WR,4,2.1,13.2,40.04,6,12,50,89,0,4.3,3.4,0.9,2017,REG,15,2017121700
1074,R.Gronkowski,Rob Gronkowski,NE,TE,4,2,10.7,40.68,9,13,69.23,168,0,6.4,5.5,1,2017,REG,15,2017121709
1075,V.Davis,Vernon Davis,WAS,TE,3.9,1.9,11.6,30.11,2,5,40,18,0,3.3,3.6,-0.2,2017,REG,15,2017121707
1076,D.Thomas,Demaryius Thomas,DEN,WR,3.9,1.8,12,29.94,5,8,62.5,69,0,4.4,4.3,0.1,2017,REG,15,2017121400
1077,M.Sanu,Mohamed Sanu,ATL,WR,3.8,3.3,11.8,18.57,2,5,40,23,0,3.9,11.1,-7.2,2017,REG,15,2017121800
1078,M.Goodwin,Marquise Goodwin,SF,WR,3.7,1.5,13.1,45,10,13,76.92,114,0,2.6,3.5,-0.9,2017,REG,15,2017121710
1079,S.Watkins,Sammy Watkins,LA,WR,3.7,1.5,9.2,39.13,2,5,40,14,0,-1.2,0.6,-1.8,2017,REG,15,2017121708
1080,J.James,Jesse James,PIT,TE,3.7,2.4,10.4,22.13,2,5,40,7,0,1.3,3.2,-1.9,2017,REG,15,2017121709
1081,B.Coleman,Brandon Coleman,NO,WR,3.7,3.8,4.7,12.42,3,5,60,20,0,3.8,5.6,-1.8,2017,REG,15,2017121705
1082,M.Jones,Marvin Jones,DET,WR,3.6,1.9,18.4,46.96,3,5,60,85,0,3.6,2.1,1.5,2017,REG,15,2017121600
1083,B.Cooks,Brandin Cooks,NE,WR,3.3,1.4,18.3,37.42,4,7,57.14,60,1,0.5,1.6,-1.2,2017,REG,15,2017121709
1084,G.Kittle,George Kittle,SF,TE,3.2,4,10.2,13.44,4,5,80,52,0,7.2,7.9,-0.7,2017,REG,15,2017121710
1085,K.Bourne,Kendrick Bourne,SF,WR,3.1,2.7,9.7,15.35,4,6,66.67,85,0,12.9,8.1,4.9,2017,REG,15,2017121710
1086,T.Niklas,Troy Niklas,ARI,TE,2.5,3.4,6.2,10.45,3,6,50,41,0,8,7.7,0.3,2017,REG,15,2017121707
1087,B.LaFell,Brandon LaFell,CIN,WR,8.9,1.4,2.7,6.19,4,6,66.67,8,0,0.2,1.8,-1.6,2017,REG,16,2017122402
1088,K.Stills,Kenny Stills,MIA,WR,8.4,3.2,13.5,20.79,4,6,66.67,54,0,2.4,5.2,-2.8,2017,REG,16,2017122403
1089,T.Kroft,Tyler Kroft,CIN,TE,8.2,3,8.8,16.68,1,5,20,3,0,2.8,7.5,-4.6,2017,REG,16,2017122402
1090,T.Ginn,Ted Ginn,NO,WR,8,3.7,8.6,28.38,4,5,80,76,1,9,8.4,0.7,2017,REG,16,2017122405
1091,J.O'Shaughnessy,James O'Shaughnessy,JAX,TE,7.7,2.8,8.1,12.66,5,6,83.33,39,1,2.4,2.3,0.1,2017,REG,16,2017122409
1092,C.Godwin,Chris Godwin,TB,WR,7.5,2.3,15.1,28.49,3,6,50,98,0,25.5,8.1,17.4,2017,REG,16,2017122400
1093,R.Grant,Ryan Grant,WAS,WR,7.5,2.4,16.8,24.13,4,6,66.67,85,0,6.7,6.3,0.4,2017,REG,16,2017122408
